BranchID,BankID,BranchName,BranchCode,Address,SortCode,Phone#1,Phone#2,FaxNumber,EMail,Comment
277,11,הרצל פתח תקוה,56,הרצל 30 פתח תקוה 49435,,03-9051222,,03-9344877,,
278,11,"תחנה מרכזית פ"ת",57,"אורלוב 77, תחנה מרכזית פתח תקוה 49342",,03-9399222,,03-9344105,,
279,11,דרך בן גוריון,58,דרך בן גוריון 13 בני ברק 51260,,03-6177222,,03-5703151,,
280,11,לוד,59,"ככר הפלמ"ח 5 לוד 71227",,08-9181333,,08-9232040,,
281,11,ראשי ירושלים,60,בן יהודה 11 ירושלים 94624,,02-6754444,,02-6754380,,
282,11,מחנה יהודה,61,יפו 121 ירושלים 94342,,02-5676444,,02-6253154,,
283,11,המושבה,62,עמק רפאים 21 ירושלים 93104,,02-5676555,,02-5632599,,
284,11,שלומציון המלכה,63,שלומציון המלכה 4 ירושלים 94146,,02-6227666,,02-6234286,,
285,11,גאולה,64,יחזקאל 11 ירושלים 95265,,02-5319911,,02-5376249,,
286,11,קרית היובל,65,בורוכוב 74 ירושלים 96622,,02-6440555,,02-6423135,,
287,11,רחביה,66,קרן היסוד 5 ירושלים 92422,,02-5677444,,02-6246089,,
288,11,רוממה,67,יפו 220 ירושלים 94383,,02-5006555,,02-5380864,,
289,11,מזרח ירושלים,68,הצנחנים- מזרח ירושלים ירושלים 97626,,02-6265444,,02-6283630,,
290,11,בית הכרם,69,הארזים 2 ירושלים 96182,,02-6588333,,02-6525535,,
291,11,ראשי חיפה,70,דרך העצמאות 47 חיפה 33033,,04-8617111,,04-8644022,,
292,11,הדר הכרמל,71,הרצל 35 חיפה 33504,,04-8617581,,04-8677622,,
293,11,"פלי"ם",72,"פלי"ם 11 חיפה 33095",,04-8617588,,04-8617419,,
294,11,נוה שאנן,74,שד' טרומפלדור 53 חיפה 32581,,04-8617777,,04-8322243,,
295,11,קרית מוצקין,75,שד' משה גושן 20 קרית מוצקין 26310,,04-8780333,,04-8713105,,
296,11,מרכז הכרמל,76,שד' הנשיא 124 חיפה 34633,,04-8617595,,04-8617543,,
297,11,קרית אתא,77,זבולון 13 קרית אתא 28000,,04-8479333,,04-8441266,,
298,11,בורסת היהלומים,80,ז'בוטינסקי 3 רמת גן 52520,,03-6100222,,03-5752130,,
299,11,"הגר"א",82,סלומון 24 תל אביב 66023,,03-6360444,,03-6876282,,
300,11,צפון דיזנגוף,83,דיזנגוף 191 תל אביב 63462,,03-5204333,,03-5236947,,
301,11,שדרות עמנואל,84,אבן גבירול 103 תל אביב 64047,,03-5205333,,03-5220983,,
302,11,ככר יצחק רבין,85,אבן גבירול 66-68 תל אביב 64952,,03-6937666,,03-6919067,,
303,11,רמת אביב,86,ברודצקי 19 תל אביב 69041,,03-6464333,,03-6425213,,
304,11,המסגר,88,המסגר 43 תל אביב 67214,,03-6230222,,03-5620847,,
305,11,חדרה,90,הרברט סמואל 68 חדרה 38204,,04-6327333,,04-6341940,,
306,11,וינגיט,91,בלפור 51 בת ים 59383,,03-5002333,,03-6593766,,
307,11,רעננה,92,אחוזה 119 רעננה 43373,,09-7706777,,09-7740737,,
308,11,נצרת,93,קזנובה 303/4 נצרת 16223,,04-6027333,,04-6561228,,
309,11,באר שבע,94,ההסתדרות 82 באר שבע 84208,,08-6294222,,08-6276747,,
310,11,זכרון יעקב,95,הדגן 2 זכרון יעקב 30900,,04-6299333,,04-6390140,,
311,11,מרום נווה,96,"מרום סנטר, לנדאו 7 רמת גן 52282",,03-6711333,,03-6779958,,
312,11,נהריה,97,שד' הגעתון 29 נהריה 22440,,04-9959333,,04-9927547,,
313,11,צפת,98,עליה ב' 4 צפת 13223,,04-6927333,,04-6974792,,
314,11,עכו,99,בן עמי 38 עכו 24505,,04-9955333,,04-9811941,,
315,11,שדרות רוטשילד,100,שד' רוטשילד 4 תל אביב 66881,,03-5145960,,03-5145188,,
316,11,המלך שלמה,101,שלמה המלך 4 ירושלים 94182,,02-5676766,,02-6252090,,
317,11,רמת חן,102,גולני 29 רמת גן 52224,,03-6304222,,03-6314964,,
318,11,נאות שושנים,103,גאולים 46 חולון 58402,,03-6503222,,03-5592048,,
319,11,נאות רחל,104,אילת 36 חולון 58361,,03-5020222,,03-6512306,,
320,11,"אוניברסיטת ת"א",105,"חיים לבנון, בנין מיטשל תל אביב 61390",,03-6464222,,03-6423492,,
321,11,בית הקרנות,106,הרצל 16 חיפה 33121,,04-8617584,,04-8670102,,
322,11,מוריה,107,שד' מוריה 128 חיפה 34618,,04-8617570,,04-8257988,,
323,11,רמת אשכול,109,פארן 9 ירושלים 97802,,02-5320555,,02-5818808,,
324,11,קרית שמונה,110,"קניון "8 באמצע", טשרניחובסקי 4 קרית שמונה 11033",,04-6908333,,04-6908330,,
325,11,דימונה,111,המרכז המסחרי (אגף חדש) דימונה 86000,,08-6509333,,08-6552777,,
326,11,גדרה,112,הבילויים 16 גדרה 70700,,08-8631222,,08-8594328,,
327,11,רובע ד',114,"חיים משה שפירא, ממ"ס אשדוד 77556",,08-8549444,,08-8556618,,
328,11,נס ציונה,117,ויצמן 31 נס ציונה 74030,,08-9388333,,08-9409955,,
329,11,נוה אביבים,118,יהודה הנשיא 34 תל אביב 69200,,03-6461444,,03-6419098,,
330,11,ככר היהלום,123,תובל 23 רמת גן 52522,,03-7533444,,03-7524805,,
331,11,שאול המלך,124,"רובע י"א, קניון שאול המלך באר שבע 84467",,08-6462444,,08-6440544,,
332,11,רמת השרון,125,סוקולוב 46 רמת השרון 47235,,03-5481222,,03-5400858,,
333,11,רמת שאול,126,דרך צרפת 57 חיפה 35435,,04-8617591,,04-8336330,,
334,11,שכון בבלי,127,הרצוג 24 תל אביב 62915,,03-5420333,,03-5442812,,
335,11,אשקלון,128,שד' בן גוריון 15 אשקלון 78281,,08-6789333,,08-6731711,,
336,11,אגף התפעול,129,הרצל 160 תל אביב 68101,,03-5153547,,03-6819091,,
337,11,"מלא"ב- תל אביב",130,"מאפו 16, פינת בן יהודה 71 תל אביב 63577",,03-5216222,,03-5242344,,
338,11,קרית גת,131,"ככר ה-87, מרכז מסחרי קרית גת 82000",,08-6878222,,08-6884849,,
339,11,"ש"י עגנון",132,"שד' ש"י עגנון 6 ירושלים 93589",,02-5677555,,02-5670281,,
340,11,קיראון,136,שד' לוי אשכול 101 קרית אונו 55000,,03-5316333,,03-5349435,,
341,11,מגדל העמק,137,דרך העצמאות 1 מגדל העמק 23515,,04-6448333,,04-6546046,,
342,11,קרית ים,138,שד' ירושלים 29 קרית ים 29000,,04-8787333,,04-8750044,,
343,11,בני ברק,139,רבי עקיבא 60 בני ברק 51273,,03-5778444,,03-6194133,,
344,11,דניאל,143,דניאל 33 בת ים 59426,,03-5008222,,03-6589440,,
345,11,רמת אילן,144,מ. מסחרי רמת אילן- אורנים 1 גבעת שמואל 54056,,03-5300300,,03-5324325,,
346,11,גבעתיים,145,ויצמן 19 גבעתיים 53391,,03-5725444,,03-5731434,,
347,11,הרצליה פיתוח,146,קדושי השואה 63 הרצליה 46767,,09-9526444,,09-9555746,,
348,11,לב דיזנגוף,147,דיזנגוף 55 תל אביב 64332,,03-6210333,,03-5280733,,
349,11,בלפור,148,בלפור 97 בת ים 59462,,03-5002444,,03-5080101,,
350,11,קניון הנגב,150,קניון הנגב באר שבע 84100,,08-6404222,,08-6236226,,
351,11,יד אליהו,151,דרך משה דיין 64 תל אביב 67320,,03-6300333,,03-7303225,,
352,11,ככר המדינה,152,ה' באייר 66 תל אביב 62198,,03-5458222,,03-6040000,,
353,11,קרית מלאכי,153,"רש"י, המרכז המסחרי החדש קרית מלאכי 83060",,08-8608222,,08-8583669,,
354,11,"מלא"ב-נתניה",156,ככר העצמאות 14 נתניה 42271,,09-8302333,,09-8628784,,
355,11,התעשיה חולון,157,הנחושת 4 חולון 58859,,03-5576444,,03-5595225,,
356,11,בית וגן,158,עוזיאל 86 ירושלים 96424,,02-6442777,,02-6423331,,
357,11,מרכז כלל,159,יפו 97 ירושלים 94342,,02-6227444,,02-6253157,,
358,11,תת סניף ראשי ירושלים,160,בן יהודה 11 ירושלים ,,,,,,
359,11,תלפיות ירושלים,162,"פייר קניג 26, בית הדר תלפיות ירושלים 93469",,02-5682444,,02-6714117,,
360,11,שלוחת רמת אשכול,166,האוניברסיטה העברית- הר הצופים ירושלים 97665,,02-5411777,,02-5813223,,
361,11,בית שמש,167,"יגאל אלון 1, א"ת בית שמש בית שמש 99062",,02-9906222,,02-9915071,,
362,11,תת סניף ראשי חיפה,170,דרך העצמאות 47 חיפה 33033,,,,,,
363,11,כרמיאל,174,קניון ככר העיר כרמיאל כרמיאל 20100,,04-9953333,,04-9987766,,
364,11,יבנה,175,הירמוך 1 יבנה 81220,,08-9320333,,08-9430804,,
365,11,המפרץ,176,חלוצי התעשיה 3 חיפה 26180,,04-8817333,,04-8414338,,
366,11,צומת הקריות,177,"מקלף 9, פינת מרקורי חיפה 32960",,04-8462333,,04-8411846,,
367,11,"תת סניף ראשי ת"א",181,יהודה הלוי 27-31 תל אביב 65136,,,,,,
368,11,"תת סניף ראשי ת"א",182,יהודה הלוי 27-31 תל אביב 65136,,,,,,
369,11,"תת סניף ראשי ת"א",183,יהודה הלוי 27-31 תל אביב 65136,,,,,,
370,11,"תת סניף ראשי ת"א",184,יהודה הלוי 27-31 תל אביב 65136,,,,,,
371,11,"תת סניף ראשי ת"א",185,יהודה הלוי 27-31 תל אביב 65136,,,,,,
372,11,קרית אריה,186,"גיסין 88, קרית אריה פתח תקוה 49222",,03-9280333,,03-9212388,,
373,11,הוד השרון,187,הבנים 14 הוד השרון 45268,,09-7613333,,09-7488911,,
374,11,הקניונים,188,"סחרוב 18, א"ת מערב ראשון לציון 75707",,03-9536333,,03-9624701,,
375,11,"תחנה מרכזית חדשה ת"א",189,לוינסקי 108 תל אביב 66990,,03-6361444,,03-6390302,,
376,11,"מחלקת מט"ח- סניף ראשי ת"א",190,יהודה הלוי 27-31 תל אביב 65136,,03-5145549,,03-5145246,,
377,11,אפקה,198,"אחימאיר 25, רמת אביב ג' תל אביב 69492",,03-6403333,,03-6422195,,
378,11,משכית,199,"משכית 22, א"ת הרצליה פיתוח הרצליה 46733",,09-9526333,,09-9555576,,
379,11,מחלקת ביצוע,200,הרצל 160 תל אביב 68101,,03-5153184,,03-5153224,,
380,11,מערך החשבות,201,הרצל 160 תל אביב 68101,,03-5153103,,03-6817611,,
381,11,אגף היעוץ המשפטי,202,יהודה הלוי 17 תל אביב 65137,,03-5145496,,03-5145490,,
382,11,אחד העם הרצליה,207,סוקולוב 56 הרצליה 46380,,09-9528333,,09-9542040,,
383,11,"דיסקונט ניהול קופות גמל בע"מ",210,לילינבלום 25 א' תל אביב 65133,,03-5145514,,03-5146054,,
384,11,אגף נכסים ובינוי,212,הרצל 160 תל אביב 68101,,03-5153112,,03-5153607,,
385,11,אגף ניירות ערך,213,יהודה הלוי 38 תל אביב 65546,,03-5145575,,03-5145719,,
386,11,טלבנק,219,"האצ"ל 53 ראשון לציון 75706",,03-9439000,,03-9522844,,
387,11,גבעת טל,302,"משה דיין 2, גבעת טל ראש העין 48501",,03-9439222,,03-9014845,,
388,11,מודיעין,303,רב אלוף מרדכי מקלף 1 מודיעין 71700,,08-9269222,,08-9716999,,
389,11,סופר בנק רחובות,415,"ביל"ו 2 רחובות 76442",,08-9494875,,08-9494830,,
390,11,דיסקונט בדרך שלך,418,ז'בוטינסקי 72-74 פתח תקוה 49517,,03-9222303,,03-9220848,,
391,11,סופר בנק קניון הזהב,419,"סחרוב 21, א"ת חדש ראשון לציון 75707",,03-9412787,,03-9412788,,
392,11,סופרבנק 7 הכוכבים,422,שד' שבעת הכוכבים 8 הרצליה 46505,,09-9504114,,09-9504115,,
393,11,סופר בנק בארות יצחק,423,"מרכז קניות "גמבו פאור סנטר One" בארות יצחק ",,03-9096580,,03-9096570,,
394,11,סופר בנק גרנד קניון,424,דרך שמחה גולן חיפה 32449,,04-8121875,,04-8121877,,
395,11,דיסקונט בדרך שלך פארק מול- רעננה,426,אחוזה 269 רעננה ,,,,,,
396,11,קניון גבעתיים,427,יצחק רבין 53 גבעתיים 53483,,03-7312169,,03-7312104,,
397,11,דיסקונט בדרך שלך קניון הנגב,432,"קניון הנגב, צומת אלי כהן, ת"ד 93 באר שבע ",,08-6278088,,08-6279070,,
398,11,קרית ביאליק,443,"הקריון, דרך עכו 194 קרית ביאליק 27232",,04-8809333,,04-8809325,,
399,11,מוקד השפלה והדרום,488,"זד"ל 5 ראשון לציון 75266",,03-9595444,,03-9566850,,
400,11,מערב ראשון לציון,506,"מורשת ישראל 15, נווה שקמה ראשון לציון 75756",,03-9420222,,03-9413880,,
401,11,מבשרת ציון,510,"קניון הראל, מבשרת ציון מבשרת ציון 90805",,02-5705444,,02-5336870,,
402,11,יגאל אלון,511,יגאל אלון 88 תל אביב 67891,,03-5687333,,03-5623855,,
403,11,קדמת עתידים,515,הברזל 24 תל אביב 69710,,03-7654222,,03-6491799,,
404,11,אדומים,516,דרך קדם 5 מעלה אדומים 98100,,02-5358888,,02-5905588,,
405,11,לב העיר באר שבע,517,הנריטה סולד 8 באר שבע 84894,,08-6471222,,08-6281284,,
406,11,"מלא"ב-ירושלים",521,בן יהודה 11 ירושלים 94624,,02-5676767,,02-5676757,,
407,11,פולג נתניה,526,"גיבורי ישראל 13, פינת הבונים נתניה 42504",,09-8636222,,09-8851383,,
408,11,התעשיה רעננה,527,"החרושת 14, אזור התעשיה רעננה 43657",,09-7488228,,09-7488226,,
409,11,מול הים,533,קניון מול הים אילת 88000,,08-6341181,,08-6341182,,
410,11,טלבנק ישיר,535,סוקולוב 56 הרצליה 46497,,09-9729440,,09-9505680,,
411,11,המרכז לבנקאות פרטית,568,דרך אבא הלל סילבר 12 רמת גן 52506,,03-7537222,,03-7513947,,
412,12,"בית אבות "משען",2,שד' ארזים רמת אפעל 52615,,03-5312424,,,,
413,12,"בית אבות "גולדן היל",3,"ההגנה 8, הגבעה הצרפתית ירושלים ",,,,,,
414,12,"בית אבות "נופים",4,הנרייטה סולד 2 ירושלים ,,,,,,
415,12,שלוחת בית המכס,5,יפת 42 תל אביב 68130,,03-5120703,,,,
416,12,"בית אבות "כרמל",6,אידר 12 חיפה ,,,,,,
417,12,"בית אבות "משען",8,שלונסקי 6 תל אביב ,,03-5312444,,,,
418,12,"בית אבות "משען",9,ברודצקי 68 תל אביב ,,,,,,
419,12,בית אבות- משען,10,מצולות ים 7 גבעתיים ,,,,,,
420,12,"בית אבות "יולס",11,הרקפות 1 חיפה ,,,,,,
421,12,"בית אבות "מגדלי אלישע",12,יאיר כץ 11 חיפה ,,,,,,
422,12,"בית אבות "דור כרמל",13,גדליהו 1 חיפה ,,,,,,
423,12,"בית אבות "מעון הרופא",14,יעקב דורי 9 חיפה ,,,,,,
424,12,"בית אבות "גני שרונים",15,השומרון 61 אבן יהודה ,,,,,,
425,12,"בית אבות "פרוטיאה בכפר",16,"ת"ד 101 תל מונד ",,,,,,
426,12,"בית אבות " משען",17,אלפסי 761 באר שבע ,,,,,,
427,12,"בית אבות "מגדלי הים  התיכון",18,הים 2 בת ים ,,,,,,
428,12,"בית אבות "אחוזת נווה חוף",19,המגילה 30 ראשון לציון ,,,,,,
429,12,"בית אבות "עוד 120",20,הטווס 1 הוד השרון ,,,,,,
430,12,"בית האבות "שבעת הכוכבים",21,הנשיא 138 הרצליה ,,,,,,
431,12,"בית אבות "משען",22,ביאליק 35 חולון ,,,,,,
432,12,"בית אבות "מגדלי הים התיכון",23,סירני 58 כפר סבא ,,,,,,
433,12,"בית אבות "בית בכפר הדרים",24,בן יהודה 77 כפר סבא ,,,,,,
434,12,"בית אבות "בית בכפר",25,בן יהודה 71 כפר סבא ,,,,,,
435,12,"בית אבות "גיל פז",26,תל חי 4 כפר סבא ,,,,,,
436,12,"בית אבות "נופי השרון",27,"פ"ת 7 נתניה ",,,,,,
437,12,"בית אבות "לב גנים",28,מנדלי מוכר ספרים 10 נתניה ,,,,,,
438,12,"בית אבות "גני עומר",29,האגם 5 עומר ,,,,,,
439,12,"בית אבות "בית אילדן",30,חשמונאים 76 קרית מוצקין ,,,,,,
440,12,"בית אבות " עוד 120",31,סמילנסקי 40 ראשון לציון ,,,,,,
441,12,"בית אבות "לב אבות",32,סירקין 2 רחובות ,,,,,,
442,12,"בית אבות "מעונות מכבי",33,יהודה הנשיא 52 רמת השרון ,,,,,,
443,12,"בית אבות "אחוזת בית",34,אחוזה 269 רעננה ,,,,,,
444,12,"בית אבות "אחוזת פולג",35,קבוץ תל יצחק תל יצחק ,,,,,,
445,12,"בית אבות "משען",36,פיכמן 4 תל אביב ,,,,,,
446,12,"בית אבות "בית בכפר" בית אהרון",37,בת חן ג' 37 נתניה ,,,,,,
447,12,אגף משכן,60,דרך בגין 23 תל אביב ,,03-7140714,,03-5669064,,
448,12,בית התעשיה,208,"המרד 29, ת"ד 50001 תל אביב 68125",,03-7963212,,03-7963209,,
449,12,"רמב"ן",212,"רמב"ן 25, ת"ד 7333 ירושלים 91072",,02-5304220,,02-5610446,,
450,12,בית וגן,213,"הפסגה 39 א', ת"ד 16003 ירושלים 91160",,02-6442457,,02-6423457,,
451,12,קריון,224,"חנות קוסמוס, מתחם הקריון, עכו 192 קרית ביאליק 27236",,04-8747860,,04-8747813,,
452,12,דקלים,225,"קוסמוס, צומת כפר סילבר אשקלון 79295",,08-6757077,,08-6757099,,
453,12,רננים,226,"המלאכה 2, מתחם קוסמוס, קניון רננים רעננה 43661",,09-7481033,,09-7481023,,
454,12,געש,227,מתחם קיבוץ געש בתוך הקוסמוס געש ,,09-9567329,,09-9567330,,
455,12,מצפה ספיר,228,"א"ת מצפה ספיר, כוכב יאיר, ת"ד 13198 צור יגאל 44864",,09-7499226,,09-7492558,,
456,12,להב,229,"קישון 22, עמק שרה החדש, חוצות להב באר שבע 84000",,07-6655220,,07-6655217,,
457,12,אלון,231,"לח"י 8, "קוסמוס", איזור תעשיה חדש ראשון לציון ",,03-9524803,,03-9524805,,
